cluster_file,rmax,n_slices,vol_slice,n_slices_used,n_points,elapsed_sec
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,0.766309432393553,30,19.634481529200055,30,100102,0.5816952699997273
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,0.9088533381603999,30,20.97476368950002,30,100102,0.595517091000147
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,1.0779123358892524,30,22.338209032200012,30,100102,0.5954329269998198
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,1.2784185908520773,30,23.682245610299884,30,100102,0.5969533269999374
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,1.5162217176853316,30,25.182694176299883,30,100102,0.5509061299999303
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,1.7982594383647084,30,26.35193974169983,30,100102,0.600127810000231
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,2.1327599848684327,30,27.277509605699713,30,100102,0.6046908260004784
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,2.5294821514699986,30,28.081847353199752,30,100102,0.5690851310000653
config1_leaf00cm_tol40cm_cluster_04_ndvi.las,3.0,30,29.329959211199697,30,100102,0.5665977890002978
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.05,30,2.051950812666628,30,95462,0.821159955999974
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.05930067540220754,30,2.221364631999939,30,95462,0.7795647910006664
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.07033140206315962,30,2.43207030933329,30,95462,0.7718015880000166
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.08341399288659158,30,2.6565676299999748,30,95462,0.7280537800006641
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.09893012232339628,30,2.9436969906666084,30,95462,0.7180734679996021
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.1173324614280082,30,3.3301907293332818,30,95462,0.7497910669999328
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.13915788418568703,30,3.794254363999956,30,95462,0.6743577189999996
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.16504313039506832,30,4.621788639333312,30,95462,0.6996372260000498
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.19574338205844316,30,5.529703845999952,30,95462,0.671766166999987
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.23215429523156061,30,6.9221865640000155,30,95462,0.600881097000638
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.27533813009510066,30,8.489047872666692,30,95462,0.6392607099996894
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.32655474157240716,30,10.423751328666707,30,95462,0.5935183900000993
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.38729833462074165,30,12.182948900666682,30,95462,0.5916123719998723
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.4593410565032031,30,14.013346178000052,30,95462,0.5983723819999796
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.5447846978120705,30,15.810740428666712,30,95462,0.5556706500001383
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.646122010580866,30,17.375782413333358,30,95462,0.559972302999995
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.766309432393553,30,18.738517056000095,30,95462,0.5508839900003295
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,0.9088533381603999,30,20.433482114666806,30,95462,0.5476964449999286
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,1.0779123358892524,30,21.973996540666775,30,95462,0.5482455020000998
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,1.2784185908520773,30,23.284679102000183,30,95462,0.5530135129993141
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,1.5162217176853316,30,24.893367084000275,30,95462,0.5519831510000586
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,1.7982594383647084,30,26.22733080933363,30,95462,0.5393364820001807
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,2.1327599848684327,30,27.187616068000324,30,95462,0.5566537980002977
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,2.5294821514699986,30,28.135746422000345,30,95462,0.5316957899995032
config1_leaf00cm_tol40cm_cluster_05_ndvi.las,3.0,30,29.33558886933369,30,95462,0.5470387790001041
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.05,30,1.9819456026999829,30,95017,0.8330004690005808
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.05930067540220754,30,2.1300454850499886,30,95017,0.8131927379999979
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.07033140206315962,30,2.359749703849978,30,95017,0.7772098069999629
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.08341399288659158,30,2.584563776549995,30,95017,0.7732275589996789
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.09893012232339628,30,2.882965114399977,30,95017,0.731634417999885
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.1173324614280082,30,3.274776264549978,30,95017,0.7091444750003575
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.13915788418568703,30,3.7782896795000083,30,95017,0.7153321690002485
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.16504313039506832,30,4.456243696450003,30,95017,0.7001440280000679
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.19574338205844316,30,5.386911923750021,30,95017,0.679427604999546
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.23215429523156061,30,6.377707736399969,30,95017,0.6725316069996552
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.27533813009510066,30,8.11245281735001,30,95017,0.6402386210002078
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.32655474157240716,30,9.712136495599864,30,95017,0.6315413729998909
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.38729833462074165,30,11.319425594749857,30,95017,0.5981729029999769
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.4593410565032031,30,12.965425972449808,30,95017,0.6032740800001193
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.5447846978120705,30,14.632380973349882,30,95017,0.5858847529998457
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.646122010580866,30,16.23838995659988,30,95017,0.6024387260004005
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.766309432393553,30,17.49843864859987,30,95017,0.6612639009999839
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,0.9088533381603999,30,19.278647879749897,30,95017,0.5884887379997963
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,1.0779123358892524,30,20.925058484749965,30,95017,0.6027162230002432
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,1.2784185908520773,30,22.84984437715001,30,95017,0.5654521129999921
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,1.5162217176853316,30,24.323153629600082,30,95017,0.5409915459995318
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,1.7982594383647084,30,25.80344775645008,30,95017,0.5535744450007769
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,2.1327599848684327,30,27.47024805140009,30,95017,0.5879398219994982
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,2.5294821514699986,30,28.592392548649997,30,95017,0.5956855620006536
config1_leaf00cm_tol40cm_cluster_06_ndvi.las,3.0,30,29.209860396499927,30,95017,0.5591229120000207
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.05,30,1.7965116735999627,30,90680,0.8634973070002161
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.05930067540220754,30,1.9357526431999694,30,90680,0.7265838120001717
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.07033140206315962,30,2.1410939935999855,30,90680,0.697042672999487
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.08341399288659158,30,2.345579964799957,30,90680,0.6983710679996875
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.09893012232339628,30,2.6613970127999975,30,90680,0.7474588550003318
config1_leaf00cm_tol40cm_cluster_07_ndvi.las,0.1173324614280082,30,3.0658244128000027,30,90680,0.6991515919999074
